team,label
"[('John Stockton', 'ast', 'ast_pct', 'age'), ('Baron Davis', 'ast', 'ast_pct', 'gp'), ('Paul Shirley', 'player_height', 'usg_pct', 'ast_pct'), ('Udonis Haslem', 'oreb_pct', 'reb', 'dreb_pct'), ('Loren Woods', 'player_height', 'dreb_pct', 'player_weight')]",1
"[('Kobe Bryant', 'pts', 'usg_pct', 'ast'), ('Mark Madsen', 'oreb_pct', 'gp', 'player_weight'), ('Vladimir Radmanovic', 'player_height', 'net_rating', 'gp'), ('Juwan Howard', 'age', 'reb', 'oreb_pct'), ('Malik Rose', 'net_rating', 'player_weight', 'dreb_pct')]",1
"[('Robert Traylor', 'player_weight', 'oreb_pct', 'gp'), ('DeShawn Stevenson', 'usg_pct', 'gp', 'nan'), ('Manu Ginobili', 'net_rating', 'pts', 'ts_pct'), ('Devin Brown', 'dreb_pct', 'net_rating', 'player_weight'), ('Daniel Santiago', 'dreb_pct', 'player_height', 'player_weight')]",1
"[('Devin Harris', 'ast_pct', 'gp', 'ts_pct'), ('Jeff McInnis', 'ast', 'ast_pct', 'gp'), ('Bryant Stith', 'age', 'ts_pct', 'nan'), ('Rasho Nesterovic', 'reb', 'oreb_pct', 'player_height'), ('Erik Daniels', 'oreb_pct', 'dreb_pct', 'player_height')]",1
"[('Kedrick Brown', 'dreb_pct', 'ts_pct', 'ast_pct'), ('Karl Malone', 'age', 'reb', 'dreb_pct'), ('Emeka Okafor', 'reb', 'dreb_pct', 'oreb_pct'), ('Chris Dudley', 'age', 'dreb_pct', 'oreb_pct'), ('Lawrence Funderburke', 'age', 'ts_pct', 'player_height')]",0
"[('Brevin Knight', 'ast_pct', 'ast', 'usg_pct'), ('Britton Johnsen', 'player_height', 'nan', 'nan'), ('Pat Garrity', 'gp', 'ts_pct', 'player_weight'), ('Felton Spencer', 'player_weight', 'age', 'player_height'), ('Elliot Perry', 'ast_pct', 'age', 'net_rating')]",0
"[('Todd Fuller', 'usg_pct', 'player_weight', 'dreb_pct'), ('Donyell Marshall', 'reb', 'gp', 'dreb_pct'), ('Luis Flores', 'net_rating', 'ast_pct', 'usg_pct'), ('Eddy Curry', 'player_weight', 'usg_pct', 'pts'), ('Earl Watson', 'ast_pct', 'gp', 'ast')]",1
"[('Jumaine Jones', 'oreb_pct', 'player_height', 'nan'), ('Derek Fisher', 'ast', 'ast_pct', 'gp'), ('Eddie Griffin', 'dreb_pct', 'reb', 'oreb_pct'), ('Fred Hoiberg', 'ts_pct', 'gp', 'age'), ('Eddy Curry', 'player_weight', 'oreb_pct', 'player_height')]",1
"[('Jamal Sampson', 'dreb_pct', 'oreb_pct', 'player_height'), ('Morris Peterson', 'gp', 'pts', 'ts_pct'), ('Norman Richardson', 'usg_pct', 'ts_pct', 'nan'), ('Derek Anderson', 'ast', 'pts', 'ast_pct'), ('Bobby Simmons', 'pts', 'reb', 'gp')]",1
"[('Nazr Mohammed', 'reb', 'oreb_pct', 'dreb_pct'), ('George Lynch', 'age', 'gp', 'player_weight'), ('Dana Barros', 'age', 'ast_pct', 'ts_pct'), ('Desmond Mason', 'gp', 'net_rating', 'nan'), ('Anthony Peeler', 'age', 'ts_pct', 'gp')]",1
"[('Nazr Mohammed', 'reb', 'oreb_pct', 'dreb_pct'), ('Gary Payton', 'ast', 'ast_pct', 'pts'), ('Brendan Haywood', 'oreb_pct', 'player_weight', 'player_height'), ('Samaki Walker', 'player_weight', 'oreb_pct', 'dreb_pct'), ('Omar Cook', 'ast_pct', 'net_rating', 'ast')]",1
"[('Matt Bullard', 'age', 'player_height', 'nan'), ('Eric Snow', 'ast', 'ast_pct', 'gp'), ('Tony Smith', 'age', 'ast_pct', 'usg_pct'), ('Danny Fortson', 'oreb_pct', 'dreb_pct', 'ts_pct'), ('Andrei Kirilenko', 'gp', 'net_rating', 'ts_pct')]",1
"[('LaPhonso Ellis', 'age', 'player_weight', 'gp'), ('Mehmet Okur', 'reb', 'dreb_pct', 'gp'), ('Keith Van Horn', 'pts', 'reb', 'player_weight'), ('Dean Garrett', 'age', 'dreb_pct', 'player_height'), ('Donyell Marshall', 'reb', 'pts', 'oreb_pct')]",1
"[('Marcus Fizer', 'player_weight', 'usg_pct', 'dreb_pct'), ('Raef LaFrentz', 'reb', 'dreb_pct', 'ts_pct'), ('Jerry Stackhouse', 'usg_pct', 'pts', 'ast'), ('Tyson Chandler', 'dreb_pct', 'reb', 'player_height'), ('Randy Livingston', 'net_rating', 'ast_pct', 'ast')]",1
"[('Ira Bowman', 'ts_pct', 'age', 'nan'), ('Alton Ford', 'player_weight', 'dreb_pct', 'ts_pct'), ('Kelvin Cato', 'reb', 'dreb_pct', 'ts_pct'), ('Donyell Marshall', 'reb', 'dreb_pct', 'pts'), ('Chris Crawford', 'usg_pct', 'player_height', 'player_weight')]",1
"[('Jason Terry', 'ast', 'pts', 'ast_pct'), ('Trenton Hassell', 'gp', 'net_rating', 'ts_pct'), ('Lawrence Funderburke', 'age', 'oreb_pct', 'player_height'), ('Jamaal Tinsley', 'ast', 'ast_pct', 'gp'), ('Josh Davis', 'oreb_pct', 'net_rating', 'dreb_pct')]",1
"[('Jerome James', 'player_weight', 'player_height', 'oreb_pct'), ('Steve Nash', 'ast', 'ast_pct', 'pts'), ('Ruben Garces', 'oreb_pct', 'net_rating', 'player_weight'), ('Corliss Williamson', 'usg_pct', 'gp', 'net_rating'), ('Josh Childress', 'gp', 'reb', 'oreb_pct')]",1
"[('Bruce Bowen', 'age', 'net_rating', 'gp'), ('Chris Whitney', 'ast_pct', 'ast', 'ts_pct'), ('Erick Dampier', 'player_weight', 'player_height', 'reb'), ('Tim Hardaway', 'age', 'net_rating', 'ast_pct'), ('Devin Brown', 'oreb_pct', 'usg_pct', 'player_weight')]",1
"[('Tyrone Nesby', 'player_weight', 'gp', 'pts'), ('Mark Bryant', 'age', 'oreb_pct', 'player_weight'), ('Rick Fox', 'gp', 'net_rating', 'ast'), ('Glen Rice', 'age', 'net_rating', 'player_height'), ('Jeryl Sasser', 'gp', 'oreb_pct', 'dreb_pct')]",1
"[('Chris Garner', 'ast_pct', 'ast', 'nan'), ('Tierre Brown', 'ast_pct', 'gp', 'usg_pct'), ('Loy Vaught', 'dreb_pct', 'age', 'oreb_pct'), ('Moochie Norris', 'ast', 'ast_pct', 'gp'), ('Jamal Sampson', 'ast_pct', 'oreb_pct', 'net_rating')]",0
"[('DeShawn Stevenson', 'usg_pct', 'gp', 'nan'), ('Maceo Baston', 'ts_pct', 'dreb_pct', 'player_height'), ('Francisco Elson', 'player_height', 'dreb_pct', 'gp'), ('Paul Pierce', 'pts', 'usg_pct', 'reb'), ('Derek Strong', 'age', 'dreb_pct', 'player_weight')]",1
"[('Cuttino Mobley', 'pts', 'gp', 'ast'), ('Metta World Peace', 'pts', 'usg_pct', 'ts_pct'), ('Kendrick Perkins', 'dreb_pct', 'net_rating', 'oreb_pct'), ('Pat Garrity', 'gp', 'player_weight', 'player_height'), ('Matt Maloney', 'net_rating', 'ast_pct', 'age')]",1
"[('Larry Hughes', 'ast', 'pts', 'usg_pct'), ('Allan Houston', 'pts', 'usg_pct', 'age'), ('Troy Hudson', 'ast_pct', 'gp', 'usg_pct'), ('Antoine Walker', 'pts', 'reb', 'ast'), ('Kelvin Cato', 'player_weight', 'dreb_pct', 'reb')]",1
"[('Darius Songaila', 'oreb_pct', 'net_rating', 'player_weight'), ('George Lynch', 'age', 'oreb_pct', 'net_rating'), ('Greg Ostertag', 'player_weight', 'player_height', 'dreb_pct'), ('Primoz Brezec', 'oreb_pct', 'player_height', 'net_rating'), ('Dajuan Wagner', 'usg_pct', 'ast_pct', 'nan')]",1
"[('Derek Fisher', 'net_rating', 'ts_pct', 'gp'), ('Derrick Dial', 'net_rating', 'age', 'nan'), ('Gordan Giricek', 'gp', 'usg_pct', 'ts_pct'), ('Flip Murray', 'usg_pct', 'ast_pct', 'nan'), ('Bonzi Wells', 'usg_pct', 'pts', 'ast')]",1
"[('Christian Laettner', 'age', 'dreb_pct', 'player_height'), ('Jelani McCoy', 'player_height', 'oreb_pct', 'player_weight'), ('Jamal Sampson', 'ast_pct', 'oreb_pct', 'net_rating'), ('Jumaine Jones', 'gp', 'ts_pct', 'dreb_pct'), ('Richard Hamilton', 'pts', 'ast', 'usg_pct')]",1
"[('Elden Campbell', 'player_weight', 'reb', 'dreb_pct'), ('Alton Ford', 'player_weight', 'dreb_pct', 'ts_pct'), ('John Salmons', 'net_rating', 'gp', 'ast_pct'), ('Ricky Davis', 'net_rating', 'ast_pct', 'usg_pct'), ('Felipe Lopez', 'gp', 'ts_pct', 'pts')]",1
"[('Kenyon Martin', 'reb', 'dreb_pct', 'pts'), ('Glen Rice', 'age', 'player_height', 'pts'), ('Desmond Ferguson', 'net_rating', 'usg_pct', 'ts_pct'), ('Reece Gaines', 'ast_pct', 'nan', 'nan'), ('Jabari Smith', 'player_height', 'player_weight', 'net_rating')]",0
"[('Jalen Rose', 'pts', 'usg_pct', 'ast'), ('Vladimir Radmanovic', 'gp', 'player_height', 'pts'), ('John Wallace', 'usg_pct', 'player_height', 'age'), ('Adrian Griffin', 'net_rating', 'gp', 'oreb_pct'), ('Michael Curry', 'age', 'gp', 'ts_pct')]",1
"[('Avery Johnson', 'age', 'ast_pct', 'ast'), ('Ira Bowman', 'ts_pct', 'age', 'nan'), ('Mike Bibby', 'ast', 'pts', 'ast_pct'), ('George Lynch', 'reb', 'gp', 'net_rating'), ('Efthimios Rentzias', 'player_height', 'player_weight', 'oreb_pct')]",1
"[('Chris Whitney', 'ast', 'gp', 'ast_pct'), ('Mehmet Okur', 'oreb_pct', 'net_rating', 'player_height'), ('Clifford Robinson', 'age', 'pts', 'gp'), ('Jake Tsakalidis', 'player_weight', 'player_height', 'oreb_pct'), ('Todd Day', 'age', 'usg_pct', 'ts_pct')]",1
"[('Sean Marks', 'dreb_pct', 'player_weight', 'player_height'), ('Chucky Atkins', 'gp', 'ast', 'ts_pct'), ('Horace Grant', 'age', 'reb', 'oreb_pct'), ('Chris Whitney', 'ast_pct', 'age', 'ast'), ('Olden Polynice', 'age', 'oreb_pct', 'player_height')]",1
"[('Ben Handlogten', 'dreb_pct', 'oreb_pct', 'age'), ('Lamar Odom', 'ast', 'ast_pct', 'reb'), ('Greg Ostertag', 'player_weight', 'oreb_pct', 'player_height'), ('Loren Woods', 'dreb_pct', 'player_height', 'oreb_pct'), ('Bryce Drew', 'ast', 'ast_pct', 'nan')]",1
"[('Hanno Mottola', 'player_height', 'player_weight', 'gp'), ('LeBron James', 'pts', 'ast', 'usg_pct'), ('Brandon Williams', 'oreb_pct', 'usg_pct', 'age'), ('Tony Massenburg', 'age', 'player_weight', 'oreb_pct'), ('Jim Jackson', 'age', 'ts_pct', 'ast')]",1
"[('Carmelo Anthony', 'pts', 'usg_pct', 'gp'), ('Theo Ratliff', 'reb', 'net_rating', 'ts_pct'), ('Bryon Russell', 'age', 'gp', 'dreb_pct'), ('Bo Outlaw', 'age', 'gp', 'net_rating'), ('Vlade Divac', 'age', 'oreb_pct', 'player_height')]",1
"[('David Wesley', 'age', 'gp', 'ast'), ('Brandon Armstrong', 'usg_pct', 'gp', 'nan'), ('Rasheed Wallace', 'pts', 'reb', 'player_height'), ('Vince Carter', 'pts', 'usg_pct', 'ast'), ('Jonathan Bender', 'usg_pct', 'player_height', 'ts_pct')]",1
"[('Kenyon Martin', 'reb', 'dreb_pct', 'pts'), ('Robert Pack', 'ast_pct', 'age', 'ast'), ('Lee Nailon', 'usg_pct', 'oreb_pct', 'player_weight'), ('Gilbert Arenas', 'pts', 'ast', 'usg_pct'), ('Ruben Wolkowyski', 'player_weight', 'player_height', 'net_rating')]",1
"[('LeBron James', 'ast', 'pts', 'usg_pct'), ('Pat Garrity', 'gp', 'ts_pct', 'net_rating'), ('Shareef Abdur-Rahim', 'reb', 'pts', 'usg_pct'), ('Chris Owens', 'oreb_pct', 'net_rating', 'usg_pct'), ('Michael Redd', 'pts', 'usg_pct', 'gp')]",0
"[('Mateen Cleaves', 'ast_pct', 'gp', 'ast'), (""Jermaine O'Neal"", 'usg_pct', 'pts', 'reb'), ('Dean Oliver', 'ast_pct', 'nan', 'nan'), ('Tracy McGrady', 'pts', 'usg_pct', 'ast'), ('Jabari Smith', 'player_height', 'player_weight', 'dreb_pct')]",0
"[('Joe Crispin', 'ast_pct', 'usg_pct', 'ts_pct'), ('Dickey Simpkins', 'ast_pct', 'player_weight', 'age'), ('Antoine Walker', 'reb', 'ast', 'gp'), ('Charles Oakley', 'age', 'dreb_pct', 'reb'), ('Karl Malone', 'age', 'reb', 'dreb_pct')]",1
"[('T.J. Ford', 'ast', 'ast_pct', 'net_rating'), ('Kurt Thomas', 'reb', 'dreb_pct', 'gp'), ('Matt Geiger', 'player_height', 'oreb_pct', 'dreb_pct'), ('Jumaine Jones', 'oreb_pct', 'player_height', 'nan'), ('Jay Williams', 'ast_pct', 'ast', 'gp')]",1
"[('Mike Penberthy', 'ts_pct', 'net_rating', 'nan'), ('Peja Stojakovic', 'pts', 'ts_pct', 'player_height'), ('Calbert Cheaney', 'net_rating', 'age', 'nan'), ('Josh Howard', 'net_rating', 'oreb_pct', 'reb'), ('Nick Collison', 'oreb_pct', 'gp', 'player_weight')]",1
"[('Pepe Sanchez', 'ast_pct', 'oreb_pct', 'net_rating'), ('DeShawn Stevenson', 'usg_pct', 'gp', 'nan'), ('Greg Buckner', 'ts_pct', 'gp', 'net_rating'), ('Lamar Odom', 'reb', 'pts', 'ast'), ('Efthimios Rentzias', 'player_height', 'player_weight', 'oreb_pct')]",1
"[('Billy Owens', 'oreb_pct', 'age', 'reb'), ('Mike Wilks', 'ast_pct', 'ast', 'net_rating'), ('Dell Curry', 'age', 'usg_pct', 'net_rating'), ('Slava Medvedenko', 'oreb_pct', 'player_weight', 'player_height'), ('Shawn Kemp', 'player_weight', 'dreb_pct', 'usg_pct')]",1
"[('Darvin Ham', 'ts_pct', 'oreb_pct', 'gp'), ('Keon Clark', 'gp', 'player_height', 'dreb_pct'), ('Desmond Mason', 'pts', 'gp', 'usg_pct'), ('Yuta Tabuse', 'ast_pct', 'oreb_pct', 'net_rating'), ('Ken Johnson', 'dreb_pct', 'player_height', 'player_weight')]",1
"[('Theron Smith', 'dreb_pct', 'oreb_pct', 'net_rating'), ('Rod Strickland', 'age', 'ast_pct', 'net_rating'), ('Devin Brown', 'oreb_pct', 'usg_pct', 'player_weight'), (""Mamadou N'diaye"", 'oreb_pct', 'dreb_pct', 'player_height'), ('Obinna Ekezie', 'player_weight', 'oreb_pct', 'player_height')]",0
"[('Hakeem Olajuwon', 'age', 'reb', 'dreb_pct'), ('Chauncey Billups', 'ast', 'ast_pct', 'pts'), ('Maurice Evans', 'oreb_pct', 'gp', 'ts_pct'), ('Bruno Sundov', 'player_height', 'player_weight', 'usg_pct'), ('John Coker', 'oreb_pct', 'player_height', 'player_weight')]",1
"[('Shawn Marion', 'reb', 'pts', 'dreb_pct'), ('Marcus Fizer', 'usg_pct', 'player_weight', 'oreb_pct'), ('Billy Thomas', 'age', 'net_rating', 'nan'), ('Metta World Peace', 'gp', 'player_weight', 'ast'), ('Mo Williams', 'usg_pct', 'ast_pct', 'gp')]",1
"[('Andrei Kirilenko', 'pts', 'ts_pct', 'reb'), ('Tracy McGrady', 'pts', 'usg_pct', 'ast'), ('Andres Nocioni', 'gp', 'dreb_pct', 'reb'), ('Tyronn Lue', 'ast_pct', 'ast', 'gp'), ('Tyson Chandler', 'player_height', 'reb', 'dreb_pct')]",1
"[('Kenny Thomas', 'reb', 'oreb_pct', 'dreb_pct'), ('Chris Jefferies', 'net_rating', 'usg_pct', 'ts_pct'), ('Jiri Welsch', 'gp', 'ts_pct', 'ast'), (""Jermaine O'Neal"", 'reb', 'usg_pct', 'pts'), ('Karl Malone', 'age', 'reb', 'dreb_pct')]",1
"[('Tremaine Fowlkes', 'usg_pct', 'ts_pct', 'oreb_pct'), ('Ruben Boumtje-Boumtje', 'player_height', 'oreb_pct', 'player_weight'), ('Joel Przybilla', 'dreb_pct', 'player_height', 'reb'), ('Alvin Jones', 'oreb_pct', 'dreb_pct', 'player_weight'), ('Moochie Norris', 'ast_pct', 'gp', 'ast')]",1
"[('Jason Richardson', 'pts', 'usg_pct', 'ast'), ('Ryan Humphrey', 'oreb_pct', 'player_weight', 'dreb_pct'), ('Austin Croshere', 'dreb_pct', 'gp', 'player_height'), ('Moochie Norris', 'ast', 'ast_pct', 'gp'), ('Zendon Hamilton', 'dreb_pct', 'usg_pct', 'player_weight')]",1
"[('Howard Eisley', 'ast_pct', 'age', 'ast'), ('Baron Davis', 'ast', 'ast_pct', 'gp'), ('Jahidi White', 'oreb_pct', 'player_weight', 'dreb_pct'), ('Kenny Thomas', 'reb', 'pts', 'player_weight'), ('Eddie Gill', 'ast_pct', 'ast', 'nan')]",1
"[('Marcus Camby', 'reb', 'dreb_pct', 'oreb_pct'), ('Dikembe Mutombo', 'age', 'player_height', 'oreb_pct'), ('Bonzi Wells', 'usg_pct', 'gp', 'pts'), ('Rodney Rogers', 'player_weight', 'age', 'dreb_pct'), ('Darrell Armstrong', 'age', 'ast', 'ast_pct')]",1
"[('Calvin Booth', 'player_height', 'net_rating', 'player_weight'), ('Torraye Braggs', 'oreb_pct', 'net_rating', 'player_weight'), ('Wang Zhi-zhi', 'player_weight', 'player_height', 'usg_pct'), ('Joe Johnson', 'ast', 'pts', 'gp'), ('Corie Blount', 'age', 'oreb_pct', 'dreb_pct')]",1
"[('Derek Fisher', 'ast', 'ast_pct', 'gp'), ('David Robinson', 'reb', 'age', 'player_height'), ('Robert Swift', 'player_height', 'player_weight', 'ts_pct'), (""Amar'e Stoudemire"", 'pts', 'reb', 'usg_pct'), ('Keith Van Horn', 'reb', 'pts', 'player_weight')]",1
"[('Quentin Richardson', 'usg_pct', 'reb', 'oreb_pct'), ('Allan Houston', 'pts', 'usg_pct', 'gp'), ('Shawn Marion', 'reb', 'pts', 'dreb_pct'), ('Mateen Cleaves', 'ast_pct', 'gp', 'ast'), ('Robert Horry', 'reb', 'gp', 'age')]",1
"[('Michael Finley', 'pts', 'age', 'net_rating'), ('Lawrence Funderburke', 'oreb_pct', 'dreb_pct', 'age'), ('Darrick Martin', 'ast_pct', 'usg_pct', 'age'), ('Desmond Mason', 'gp', 'net_rating', 'pts'), ('Aaron McKie', 'gp', 'age', 'ts_pct')]",0
"[('Pavel Podkolzin', 'dreb_pct', 'player_height', 'player_weight'), ('Arvydas Sabonis', 'age', 'player_weight', 'player_height'), ('Jared Reiner', 'player_weight', 'player_height', 'dreb_pct'), ('Christian Laettner', 'player_height', 'age', 'dreb_pct'), ('Caron Butler', 'pts', 'gp', 'reb')]",0
"[('Ray Allen', 'pts', 'ast', 'ts_pct'), ('Joel Przybilla', 'player_height', 'oreb_pct', 'player_weight'), ('Samaki Walker', 'dreb_pct', 'player_weight', 'oreb_pct'), ('Raul Lopez', 'ast_pct', 'ast', 'net_rating'), ('Qyntel Woods', 'usg_pct', 'player_height', 'ts_pct')]",1
"[('Cuttino Mobley', 'pts', 'usg_pct', 'gp'), ('Smush Parker', 'ast_pct', 'gp', 'ast'), ('Walter McCarty', 'ts_pct', 'player_height', 'net_rating'), ('Sam Cassell', 'ast_pct', 'ast', 'age'), ('Marcus Fizer', 'usg_pct', 'dreb_pct', 'player_weight')]",1
"[('Eric Piatkowski', 'age', 'ts_pct', 'net_rating'), ('Bruno Sundov', 'player_height', 'player_weight', 'dreb_pct'), ('Sean Rooks', 'player_weight', 'age', 'player_height'), ('Terrance Roberson', 'nan', 'nan', 'nan'), ('Elliot Perry', 'ast_pct', 'age', 'ast')]",0
"[('Marcus Fizer', 'player_weight', 'dreb_pct', 'usg_pct'), ('Chris Dudley', 'age', 'player_weight', 'player_height'), ('Zan Tabak', 'player_height', 'player_weight', 'dreb_pct'), ('Lucious Harris', 'age', 'gp', 'net_rating'), ('Michael Sweetney', 'oreb_pct', 'player_weight', 'ts_pct')]",0
"[('Jamie Feick', 'dreb_pct', 'reb', 'player_weight'), ('Vinny Del Negro', 'age', 'ast_pct', 'gp'), ('Jabari Smith', 'player_height', 'player_weight', 'net_rating'), ('Dell Curry', 'age', 'gp', 'ts_pct'), ('Pat Garrity', 'gp', 'ts_pct', 'player_weight')]",1
"[('Darrick Martin', 'usg_pct', 'ts_pct', 'age'), ('Popeye Jones', 'oreb_pct', 'age', 'player_weight'), ('Trevor Ariza', 'gp', 'oreb_pct', 'player_height'), ('Doug Christie', 'ast', 'age', 'net_rating'), ('Grant Long', 'age', 'player_weight', 'player_height')]",0
"[('Vladimir Stepania', 'oreb_pct', 'dreb_pct', 'player_height'), ('Karl Malone', 'pts', 'age', 'usg_pct'), ('Matt Carroll', 'ts_pct', 'nan', 'nan'), ('Larry Hughes', 'pts', 'ast', 'usg_pct'), ('Al Harrington', 'pts', 'reb', 'usg_pct')]",0
"[('Lamond Murray', 'gp', 'usg_pct', 'pts'), ('Vladimir Radmanovic', 'gp', 'player_height', 'pts'), ('Jamal Mashburn', 'pts', 'ast', 'usg_pct'), ('Matt Harpring', 'pts', 'ts_pct', 'reb'), ('Jared Jeffries', 'oreb_pct', 'player_height', 'net_rating')]",0
"[('Greg Foster', 'dreb_pct', 'age', 'player_height'), ('Carlos Arroyo', 'ast_pct', 'usg_pct', 'ts_pct'), ('Terry Porter', 'age', 'net_rating', 'ast_pct'), ('Jerome Moiso', 'dreb_pct', 'player_weight', 'ts_pct'), ('Art Long', 'dreb_pct', 'oreb_pct', 'player_weight')]",1
"[('Rick Fox', 'age', 'net_rating', 'ast'), ('Jon Barry', 'age', 'net_rating', 'ts_pct'), ('Michael Sweetney', 'oreb_pct', 'dreb_pct', 'player_weight'), ('Moochie Norris', 'ast', 'ast_pct', 'gp'), ('Felton Spencer', 'oreb_pct', 'ts_pct', 'player_weight')]",1
"[('Caron Butler', 'pts', 'gp', 'reb'), ('Shawn Marion', 'reb', 'dreb_pct', 'pts'), ('Kerry Kittles', 'gp', 'pts', 'net_rating'), ('Eric Williams', 'gp', 'net_rating', 'player_height'), ('Christian Laettner', 'age', 'reb', 'dreb_pct')]",1
"[('Greg Buckner', 'gp', 'net_rating', 'ts_pct'), ('Kevin Willis', 'age', 'dreb_pct', 'reb'), ('Antonio Davis', 'age', 'reb', 'oreb_pct'), ('Jabari Smith', 'player_height', 'usg_pct', 'player_weight'), ('Calbert Cheaney', 'age', 'gp', 'net_rating')]",1
"[('Anthony Carter', 'ast_pct', 'ast', 'gp'), ('Voshon Lenard', 'pts', 'age', 'gp'), ('Ruben Patterson', 'oreb_pct', 'usg_pct', 'pts'), ('Dirk Nowitzki', 'pts', 'reb', 'dreb_pct'), ('Alvin Williams', 'ast', 'ast_pct', 'gp')]",1
"[('JR Smith', 'gp', 'usg_pct', 'pts'), ('Jerome Moiso', 'dreb_pct', 'oreb_pct', 'player_height'), ('Maceo Baston', 'ts_pct', 'dreb_pct', 'player_height'), ('Clifford Robinson', 'age', 'gp', 'ast'), ('Kris Humphries', 'oreb_pct', 'dreb_pct', 'gp')]",1
"[('Bruno Sundov', 'player_height', 'player_weight', 'usg_pct'), ('Royal Ivey', 'ast_pct', 'gp', 'nan'), ('Calbert Cheaney', 'net_rating', 'age', 'nan'), ('Corey Benjamin', 'dreb_pct', 'oreb_pct', 'nan'), ('Jared Reiner', 'player_weight', 'player_height', 'dreb_pct')]",1
"[('Brian Scalabrine', 'gp', 'player_weight', 'dreb_pct'), ('Gilbert Arenas', 'pts', 'ast', 'usg_pct'), ('Erick Dampier', 'oreb_pct', 'player_weight', 'reb'), ('Howard Eisley', 'ast_pct', 'ast', 'age'), ('Derrick Coleman', 'age', 'player_weight', 'reb')]",1
"[(""Amar'e Stoudemire"", 'pts', 'reb', 'usg_pct'), ('Loy Vaught', 'dreb_pct', 'age', 'oreb_pct'), ('Karl Malone', 'pts', 'age', 'usg_pct'), ('Tyronn Lue', 'ast', 'ast_pct', 'gp'), ('Antonio Davis', 'reb', 'age', 'pts')]",1
"[('Shawnelle Scott', 'oreb_pct', 'dreb_pct', 'player_weight'), ('Damon Jones', 'ast_pct', 'ast', 'gp'), ('Calbert Cheaney', 'age', 'gp', 'ts_pct'), ('Othella Harrington', 'oreb_pct', 'gp', 'reb'), ('Willie Green', 'usg_pct', 'ast_pct', 'nan')]",1
"[('Tracy McGrady', 'pts', 'usg_pct', 'ast'), ('Brent Barry', 'ast', 'ts_pct', 'ast_pct'), ('Jared Jeffries', 'oreb_pct', 'player_height', 'net_rating'), ('Calvin Booth', 'player_height', 'dreb_pct', 'oreb_pct'), ('Tamar Slay', 'usg_pct', 'ast_pct', 'oreb_pct')]",1
"[('Stromile Swift', 'usg_pct', 'oreb_pct', 'player_height'), ('Dajuan Wagner', 'usg_pct', 'pts', 'ast'), ('Othella Harrington', 'ts_pct', 'age', 'player_height'), ('Eric Piatkowski', 'gp', 'ts_pct', 'age'), ('Samuel Dalembert', 'reb', 'oreb_pct', 'dreb_pct')]",1
"[('Flip Murray', 'usg_pct', 'ast_pct', 'nan'), ('Zeljko Rebraca', 'ts_pct', 'player_weight', 'player_height'), ('Anthony Johnson', 'ast_pct', 'gp', 'ast'), ('Allan Houston', 'pts', 'usg_pct', 'age'), ('Joe Crispin', 'ast_pct', 'usg_pct', 'ts_pct')]",1
"[('Terry Porter', 'age', 'net_rating', 'ast_pct'), ('Corliss Williamson', 'player_weight', 'usg_pct', 'pts'), ('Bruno Sundov', 'player_height', 'dreb_pct', 'player_weight'), ('Dalibor Bagaric', 'player_weight', 'player_height', 'dreb_pct'), ('Zan Tabak', 'player_height', 'player_weight', 'dreb_pct')]",0
"[('Luke Ridnour', 'ast', 'ast_pct', 'gp'), ('Jamaal Tinsley', 'ast_pct', 'ast', 'net_rating'), ('Willie Green', 'usg_pct', 'ast_pct', 'gp'), ('Greg Anthony', 'age', 'ts_pct', 'ast_pct'), ('Charles Oakley', 'reb', 'age', 'dreb_pct')]",0
"[('Vince Carter', 'pts', 'usg_pct', 'ast'), ('Bill Curley', 'oreb_pct', 'ts_pct', 'player_height'), ('Bruce Bowen', 'net_rating', 'age', 'gp'), ('Zendon Hamilton', 'dreb_pct', 'usg_pct', 'player_weight'), ('Lari Ketner', 'player_weight', 'ast_pct', 'player_height')]",1
"[('Marcus Haislip', 'player_height', 'oreb_pct', 'ts_pct'), ('Kevin Willis', 'age', 'dreb_pct', 'reb'), ('Joel Przybilla', 'player_height', 'dreb_pct', 'player_weight'), ('Chris Childs', 'age', 'ast_pct', 'nan'), ('Donnell Harvey', 'dreb_pct', 'gp', 'reb')]",1
"[('Calbert Cheaney', 'net_rating', 'age', 'nan'), ('Mike Batiste', 'gp', 'usg_pct', 'dreb_pct'), ('Andrew DeClercq', 'oreb_pct', 'player_weight', 'age'), ('Amal McCaskill', 'oreb_pct', 'player_height', 'usg_pct'), ('Gordan Giricek', 'gp', 'pts', 'ts_pct')]",1
"[('Jonathan Bender', 'usg_pct', 'player_height', 'oreb_pct'), ('Derrick Coleman', 'reb', 'age', 'player_weight'), ('Pat Garrity', 'gp', 'ts_pct', 'net_rating'), ('Dorell Wright', 'usg_pct', 'ast_pct', 'nan'), ('Danny Ferry', 'age', 'player_height', 'net_rating')]",1
"[('Eldridge Recasner', 'ast_pct', 'age', 'net_rating'), ('Willie Green', 'usg_pct', 'ast_pct', 'gp'), ('Latrell Sprewell', 'pts', 'age', 'gp'), ('Larry Robinson', 'dreb_pct', 'age', 'net_rating'), ('William Avery', 'ast_pct', 'usg_pct', 'net_rating')]",1
